rk,player,st_percent_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp,st_percent_18,pos,x9999
822,Dawson Knox,5.6,Sun,14,15,2024-12-15,28-031,BUF,@,DET,W 48-42,51,72.9,0,0,2,5.6,TE,KnoxDa00
824,Shane Zylstra,61.1,Sun,14,15,2024-12-15,28-029,DET,NA,BUF,L 42-48,1,1.3,0,0,22,61.1,TE,ZylsSh00
865,Maurice Alexander,16.7,Sun,14,15,2024-12-15,27-340,DET,NA,BUF,L 42-48,0,0,0,0,6,16.7,WR,AlexMa02
870,Adam Prentice,64,Sun,14,15,2024-12-15,27-334,NOR,NA,WAS,L 19-20,10,18.2,0,0,16,64,FB,PrenAd00
884,Adam Trautman,13.3,Sun,14,15,2024-12-15,27-314,DEN,NA,IND,W 31-13,27,42.9,0,0,4,13.3,TE,TrauAd00
890,Josiah Deguara,50,Sun,14,15,2024-12-15,27-305,JAX,NA,NYJ,L 25-32,15,17.9,0,0,14,50,TE,DeguJo00
918,Josh Oliver,37,Mon,14,15,2024-12-16,27-270,MIN,NA,CHI,W 30-12,36,46.8,0,0,10,37,TE,OlivJo00
968,Foster Moreau,12,Sun,14,15,2024-12-15,27-223,NOR,NA,WAS,L 19-20,35,63.6,0,0,3,12,TE,MoreFo00
971,Ke'Shawn Vaughn,22.2,Thu,14,15,2024-12-12,27-222,SFO,NA,LAR,L 6-12,0,0,0,0,6,22.2,RB,VaugKe00
977,Velus Jones Jr.,16,Sun,14,15,2024-12-15,27-218,CAR,NA,DAL,L 14-30,0,0,0,0,4,16,WR,JoneVe00
1023,Ben Skowronek,64,Sun,14,15,2024-12-15,27-171,PIT,@,PHI,L 13-27,10,23.3,0,0,16,64,WR,SkowBe00
1028,T.J. Hockenson,3.7,Mon,14,15,2024-12-16,27-166,MIN,NA,CHI,W 30-12,50,64.9,0,0,1,3.7,TE,HockTJ00
1053,Scott Miller,4,Sun,14,15,2024-12-15,27-137,PIT,@,PHI,L 13-27,10,23.3,0,0,1,4,WR,MillSc01
1065,Reggie Gilliam,75,Sun,14,15,2024-12-15,27-117,BUF,@,DET,W 48-42,12,17.1,0,0,27,75,FB,GillRe00
1083,Devin Duvernay,35.7,Sun,14,15,2024-12-15,27-094,JAX,NA,NYJ,L 25-32,39,46.4,0,0,10,35.7,WR,DuveDe00
1089,Ty Johnson,19.4,Sun,14,15,2024-12-15,27-089,BUF,@,DET,W 48-42,21,30,0,0,7,19.4,RB,JohnTy02
1093,Collin Johnson,66.7,Mon,14,15,2024-12-16,27-084,CHI,@,MIN,L 12-30,11,16.4,0,0,18,66.7,WR,JohnCo01
1096,Xavier Smith,48.1,Thu,14,15,2024-12-12,27-082,LAR,@,SFO,W 12-6,0,0,0,0,13,48.1,WR,SmitXa00
1122,Luke Farrell,21.4,Sun,14,15,2024-12-15,27-062,JAX,NA,NYJ,L 25-32,27,32.1,0,0,6,21.4,TE,FarrLu00
1127,Charlie Woerner,56,Mon,14,15,2024-12-16,27-061,ATL,@,LVR,W 15-9,40,69,0,0,14,56,TE,WoerCh00
1131,Trayveon Williams,40.9,Sun,14,15,2024-12-15,27-058,CIN,@,TEN,W 37-27,0,0,0,0,9,40.9,RB,WillTr06
1152,John Bates,52,Sun,14,15,2024-12-15,27-039,WAS,@,NOR,W 20-19,42,53.8,0,0,13,52,TE,BateJo00
1159,Justice Hill,14.3,Sun,14,15,2024-12-15,27-031,BAL,@,NYG,W 35-14,22,37.3,0,0,3,14.3,RB,HillJu00
1212,Feleipe Franks,72,Sun,14,15,2024-12-15,26-359,CAR,NA,DAL,L 14-30,1,1.8,0,0,18,72,TE,FranFe00
1250,Ko Kieft,81.5,Sun,14,15,2024-12-15,26-330,TAM,@,LAC,W 40-17,19,26.4,0,0,22,81.5,TE,KiefKo00
1303,Kylen Granson,66.7,Sun,14,15,2024-12-15,26-263,IND,@,DEN,L 13-31,27,35.5,0,0,20,66.7,TE,GranKy00
1326,Khalil Herbert,18.2,Sun,14,15,2024-12-15,26-238,CIN,@,TEN,W 37-27,3,4.3,0,0,4,18.2,RB,HerbKh00
1328,Harrison Bryant,36,Mon,14,15,2024-12-16,26-237,LVR,NA,ATL,L 9-15,7,10.4,0,0,9,36,TE,BryaHa00
1341,Patrick Taylor,63,Thu,14,15,2024-12-12,26-227,SFO,NA,LAR,L 6-12,3,5.6,0,0,17,63,RB,TaylPa01
1349,Ty Chandler,29.6,Mon,14,15,2024-12-16,26-218,MIN,NA,CHI,W 30-12,1,1.3,0,0,8,29.6,RB,ChanTy01
1355,Tim Jones,64.3,Sun,14,15,2024-12-15,26-213,JAX,NA,NYJ,L 25-32,11,13.1,0,0,18,64.3,WR,JoneTi00
1366,Greg Dortch,28,Sun,14,15,2024-12-15,26-200,ARI,NA,NWE,W 30-17,18,25.7,0,0,7,28,WR,DortGr01
1401,Antonio Gibson,28,Sun,14,15,2024-12-15,26-175,NWE,@,ARI,L 17-30,16,31.4,0,0,7,28,RB,GibsAn00
1429,Darrynton Evans,25.9,Mon,14,15,2024-12-16,26-160,CHI,@,MIN,L 12-30,0,0,0,0,7,25.9,RB,EvanDa02
1435,Lucas Krull,53.3,Sun,14,15,2024-12-15,26-157,DEN,NA,IND,W 31-13,24,38.1,0,0,16,53.3,TE,KrulLu00
1441,Avery Williams,84,Mon,14,15,2024-12-16,26-154,ATL,@,LVR,W 15-9,0,0,0,0,21,84,RB,WillAv02
1466,Andrew Ogletree,36.7,Sun,14,15,2024-12-15,26-140,IND,@,DEN,L 13-31,30,39.5,0,0,11,36.7,TE,OgleAn00
1474,Jake Bobo,69,Sun,14,15,2024-12-15,26-133,SEA,NA,GNB,L 13-30,15,25.4,0,0,20,69,WR,BoboJa00
1478,Travis Homer,66.7,Mon,14,15,2024-12-16,26-131,CHI,@,MIN,L 12-30,17,25.4,0,0,18,66.7,RB,HomeTr00
1484,Irv Smith Jr.,16,Sun,14,15,2024-12-15,26-128,HOU,NA,MIA,W 20-12,23,46,0,0,4,16,TE,SmitIr01
1511,Hunter Long,88.9,Thu,14,15,2024-12-12,26-115,LAR,@,SFO,W 12-6,22,33.8,0,0,24,88.9,TE,LongHu00
1523,Mason Kinsey,4.5,Sun,14,15,2024-12-15,26-108,TEN,NA,CIN,L 27-37,4,5.7,0,0,1,4.5,WR,KinsMa00
1551,DeeJay Dallas,60,Sun,14,15,2024-12-15,26-090,ARI,NA,NWE,W 30-17,12,17.1,0,0,15,60,RB,DallDe00
1567,Luke Schoonmaker,8,Sun,14,15,2024-12-15,26-078,DAL,@,CAR,W 30-14,28,38.4,0,0,2,8,TE,SchoLu00
1576,Stone Smartt,44.4,Sun,14,15,2024-12-15,26-072,LAC,NA,TAM,L 17-40,35,67.3,0,0,12,44.4,TE,SmarSt00
1578,Laviska Shenault Jr.,48.1,Sun,14,15,2024-12-15,26-071,LAC,NA,TAM,L 17-40,7,13.5,0,0,13,48.1,WR,ShenLa00
1611,Pat Freiermuth,12,Sun,14,15,2024-12-15,26-051,PIT,@,PHI,L 13-27,30,69.8,0,0,3,12,TE,FreiPa00
1622,Kenny Yeboah,75,Sun,14,15,2024-12-15,26-046,NYJ,@,JAX,W 32-25,29,50,0,0,21,75,TE,YeboKe00
1625,Jaylen Warren,24,Sun,14,15,2024-12-15,26-044,PIT,@,PHI,L 13-27,23,53.5,0,0,6,24,RB,WarrJa01
1630,E.J. Jenkins,56,Sun,14,15,2024-12-15,26-042,PHI,NA,PIT,W 27-13,9,11.3,0,0,14,56,TE,JenkEJ00
1672,Brock Wright,52.8,Sun,14,15,2024-12-15,26-018,DET,NA,BUF,L 42-48,18,22.8,0,0,19,52.8,TE,WrigBr01
1695,Pierre Strong,73.1,Sun,14,15,2024-12-15,26-005,CLE,NA,KAN,L 7-21,6,9.7,0,0,19,73.1,RB,StroPi00
1759,Colby Parkinson,22.2,Thu,14,15,2024-12-12,25-339,LAR,@,SFO,W 12-6,32,49.2,0,0,6,22.2,TE,ParkCo02
1762,Jaelon Darden,34.5,Sun,14,15,2024-12-15,25-336,SEA,NA,GNB,L 13-30,0,0,0,0,10,34.5,WR,DardJa00
1773,Tucker Fisk,44.4,Sun,14,15,2024-12-15,25-331,LAC,NA,TAM,L 17-40,14,26.9,0,0,12,44.4,TE,FiskTu00
1776,Quintin Morris,80.6,Sun,14,15,2024-12-15,25-329,BUF,@,DET,W 48-42,2,2.9,0,0,29,80.6,TE,MorrQu00
1779,Connor Heyward,64,Sun,14,15,2024-12-15,25-328,PIT,@,PHI,L 13-27,6,14,0,0,16,64,TE,HeywCo00
1802,Ronnie Rivers,74.1,Thu,14,15,2024-12-12,25-316,LAR,@,SFO,W 12-6,0,0,0,0,20,74.1,RB,RiveRo01
1848,Jalen Nailor,3.7,Mon,14,15,2024-12-16,25-289,MIN,NA,CHI,W 30-12,41,53.2,0,0,1,3.7,WR,NailJa00
1863,Cole Kmet,11.1,Mon,14,15,2024-12-16,25-281,CHI,@,MIN,L 12-30,62,92.5,0,0,3,11.1,TE,KmetCo00
1869,Princeton Fant,64,Sun,14,15,2024-12-15,25-279,DAL,@,CAR,W 30-14,1,1.4,0,0,16,64,TE,FantPr00
1873,Kenneth Gainwell,40,Sun,14,15,2024-12-15,25-276,PHI,NA,PIT,W 27-13,31,38.8,0,0,10,40,RB,GainKe00
1890,Calvin Austin III,4,Sun,14,15,2024-12-15,25-266,PIT,@,PHI,L 13-27,35,81.4,0,0,1,4,WR,AustCa00
1944,Noah Gray,15.4,Sun,14,15,2024-12-15,25-229,KAN,@,CLE,W 21-7,41,54.7,0,0,4,15.4,TE,GrayNo00
1959,Tylan Wallace,52.4,Sun,14,15,2024-12-15,25-216,BAL,@,NYG,W 35-14,14,23.7,0,0,11,52.4,WR,WallTy00
1966,Bo Melton,34.5,Sun,14,15,2024-12-15,25-211,GNB,@,SEA,W 30-13,2,3.1,0,0,10,34.5,WR,MeltBo00
1996,Dareke Young,69,Sun,14,15,2024-12-15,25-194,SEA,NA,GNB,L 13-30,3,5.1,0,0,20,69,WR,YounDa02
1998,Zack Kuntz,21.4,Sun,14,15,2024-12-15,25-192,NYJ,@,JAX,W 32-25,1,1.7,0,0,6,21.4,TE,KuntZa00
2004,Jack Westover,32,Sun,14,15,2024-12-15,25-189,NWE,@,ARI,L 17-30,0,0,0,0,8,32,TE,WestJa01
2012,Justin Jefferson,3.7,Mon,14,15,2024-12-16,25-183,MIN,NA,CHI,W 30-12,68,88.3,0,0,1,3.7,WR,JeffJu00
2022,Cam Akers,14.8,Mon,14,15,2024-12-16,25-177,MIN,NA,CHI,W 30-12,21,27.3,0,0,4,14.8,RB,AkerCa00
2043,Nate Adkins,70,Sun,14,15,2024-12-15,25-159,DEN,NA,IND,W 31-13,29,46,0,0,21,70,TE,AdkiNa00
2045,Jake Tonges,51.9,Thu,14,15,2024-12-12,25-157,SFO,NA,LAR,L 6-12,0,0,0,0,14,51.9,TE,TongJa00
2116,Ihmir Smith-Marsette,38.1,Sun,14,15,2024-12-15,25-108,NYG,NA,BAL,L 14-35,3,4.4,0,0,8,38.1,WR,SmitIh00
2128,Chigoziem Okonkwo,36.4,Sun,14,15,2024-12-15,25-098,TEN,NA,CIN,L 27-37,44,62.9,0,0,8,36.4,TE,OkonCh00
2129,Josh Whyle,4.5,Sun,14,15,2024-12-15,25-098,TEN,NA,CIN,L 27-37,18,25.7,0,0,1,4.5,TE,WhylJo01
2133,Jerome Ford,15.4,Sun,14,15,2024-12-15,25-094,CLE,NA,KAN,L 7-21,36,58.1,0,0,4,15.4,RB,FordJe00
2175,Dalton Kincaid,5.6,Sun,14,15,2024-12-15,25-058,BUF,@,DET,W 48-42,34,48.6,0,0,2,5.6,TE,KincDa00
2191,Tank Dell,12,Sun,14,15,2024-12-15,25-047,HOU,NA,MIA,W 20-12,31,62,0,0,3,12,WR,DellNa00
2199,Eric Gray,4.8,Sun,14,15,2024-12-15,25-041,NYG,NA,BAL,L 14-35,3,4.4,0,0,1,4.8,RB,GrayEr01
2200,Nikko Remigio,30.8,Sun,14,15,2024-12-15,25-041,KAN,@,CLE,W 21-7,5,6.7,0,0,8,30.8,WR,RemiNi00
2208,Ray Davis,30.6,Sun,14,15,2024-12-15,25-034,BUF,@,DET,W 48-42,18,25.7,0,0,11,30.6,RB,DaviRa04
2214,Brayden Willis,74.1,Thu,14,15,2024-12-12,25-031,SFO,NA,LAR,L 6-12,0,0,0,0,20,74.1,TE,WillBr06
2223,Trey McBride,4,Sun,14,15,2024-12-15,25-023,ARI,NA,NWE,W 30-17,64,91.4,0,0,1,4,TE,McBrTr01
2231,Hassan Haskins,48.1,Sun,14,15,2024-12-15,25-019,LAC,NA,TAM,L 17-40,1,1.9,0,0,13,48.1,RB,HaskHa00
2257,Dylan Laube,48,Mon,14,15,2024-12-16,25-002,LVR,NA,ATL,L 9-15,0,0,0,0,12,48,RB,LaubDy00
2264,George Holani,13.8,Sun,14,15,2024-12-15,24-365,SEA,NA,GNB,L 13-30,3,5.1,0,0,4,13.8,RB,HolaGe00
2275,Deven Thompkins,40,Sun,14,15,2024-12-15,24-358,CAR,NA,DAL,L 14-30,5,9.1,0,0,10,40,WR,ThomDe07
2280,David Martin-Robinson,54.5,Sun,14,15,2024-12-15,24-355,TEN,NA,CIN,L 27-37,3,4.3,0,0,12,54.5,TE,MartDa01
2284,Brevyn Spann-Ford,20,Sun,14,15,2024-12-15,24-354,DAL,@,CAR,W 30-14,22,30.1,0,0,5,20,TE,SpanBr00
2307,Chris Brooks,48.3,Sun,14,15,2024-12-15,24-339,GNB,@,SEA,W 30-13,16,25,0,0,14,48.3,RB,BrooCh00
2342,Khalil Shakir,5.6,Sun,14,15,2024-12-15,24-316,BUF,@,DET,W 48-42,41,58.6,0,0,2,5.6,WR,ShakKh00
2366,Keilan Robinson,35.7,Sun,14,15,2024-12-15,24-303,JAX,NA,NYJ,L 25-32,0,0,0,0,10,35.7,RB,RobiKe03
2373,Dameon Pierce,16,Sun,14,15,2024-12-15,24-300,HOU,NA,MIA,W 20-12,7,14,0,0,4,16,RB,PierDa01
2374,Ryan Miller,51.9,Sun,14,15,2024-12-15,24-299,TAM,@,LAC,W 40-17,15,20.8,0,0,14,51.9,WR,MillRy01
2381,Michael Wilson,4,Sun,14,15,2024-12-15,24-296,ARI,NA,NWE,W 30-17,52,74.3,0,0,1,4,WR,WilsMi02
2388,Hunter Luepke,36,Sun,14,15,2024-12-15,24-291,DAL,@,CAR,W 30-14,23,31.5,0,0,9,36,RB,LuepHu00
2401,Kenny McIntosh,41.4,Sun,14,15,2024-12-15,24-287,SEA,NA,GNB,L 13-30,9,15.3,0,0,12,41.4,RB,McInKe00
2411,John FitzPatrick,13.8,Sun,14,15,2024-12-15,24-281,GNB,@,SEA,W 30-13,9,14.1,0,0,4,13.8,TE,FitzJo00
2412,Bryce Ford-Wheaton,90.5,Sun,14,15,2024-12-15,24-281,NYG,NA,BAL,L 14-35,0,0,0,0,19,90.5,WR,FordBr00
2434,Michael Woods II,15.4,Sun,14,15,2024-12-15,24-271,CLE,NA,KAN,L 7-21,62,100,0,0,4,15.4,WR,WoodMi00
2441,Blake Whiteheart,42.3,Sun,14,15,2024-12-15,24-268,CLE,NA,KAN,L 7-21,23,37.1,0,0,11,42.3,TE,WhitBl01
2447,Greg Dulcich,4.8,Sun,14,15,2024-12-15,24-264,NYG,NA,BAL,L 14-35,7,10.3,0,0,1,4.8,TE,DulcGr00
2456,Kevin Austin,20,Sun,14,15,2024-12-15,24-260,NOR,NA,WAS,L 19-20,41,74.5,0,0,5,20,WR,AustKe00
2485,Tyler Allgeier,76,Mon,14,15,2024-12-16,24-245,ATL,@,LVR,W 15-9,15,25.9,0,0,19,76,RB,AllgTy00
2491,Justin Shorter,32,Mon,14,15,2024-12-16,24-243,LVR,NA,ATL,L 9-15,0,0,0,0,8,32,TE,ShorJu00
2511,Jayden Reed,20.7,Sun,14,15,2024-12-15,24-231,GNB,@,SEA,W 30-13,38,59.4,0,0,6,20.7,WR,ReedJa03
2525,Jalen Brooks,60,Sun,14,15,2024-12-15,24-222,DAL,@,CAR,W 30-14,20,27.4,0,0,15,60,WR,BrooJa03
2543,Ben Sims,17.2,Sun,14,15,2024-12-15,24-213,GNB,@,SEA,W 30-13,16,25,0,0,5,17.2,TE,SimsBe00
2553,Bryce Oliver,4.5,Sun,14,15,2024-12-15,24-210,TEN,NA,CIN,L 27-37,14,20,0,0,1,4.5,WR,OlivBr02
2584,Xavier Hutchinson,32,Sun,14,15,2024-12-15,24-197,HOU,NA,MIA,W 20-12,8,16,0,0,8,32,WR,HutcXa00
2591,Tommy Tremble,8,Sun,14,15,2024-12-15,24-196,CAR,NA,DAL,L 14-30,35,63.6,0,0,2,8,TE,TremTo00
2620,Payne Durham,48.1,Sun,14,15,2024-12-15,24-183,TAM,@,LAC,W 40-17,30,41.7,0,0,13,48.1,TE,DurhPa00
2650,Scott Matlock,51.9,Sun,14,15,2024-12-15,24-170,LAC,NA,TAM,L 17-40,11,21.2,22,30.6,14,51.9,FB/DL,MatlSc00
2667,Julian Hill,60,Sun,14,15,2024-12-15,24-159,MIA,@,HOU,L 12-20,27,39.7,0,0,15,60,TE,HillJu02
2724,Jeremy Ruckert,53.6,Sun,14,15,2024-12-15,24-126,NYJ,@,JAX,W 32-25,39,67.2,0,0,15,53.6,TE,RuckJe00
2771,Derius Davis,33.3,Sun,14,15,2024-12-15,24-095,LAC,NA,TAM,L 17-40,2,3.8,0,0,9,33.3,WR,DaviDe02
2775,Ramel Keyton,20,Mon,14,15,2024-12-16,24-093,LVR,NA,ATL,L 9-15,1,1.5,0,0,5,20,WR,KeytRa00
2789,Daniel Bellinger,52.4,Sun,14,15,2024-12-15,24-084,NYG,NA,BAL,L 14-35,46,67.6,0,0,11,52.4,TE,BellDa00
2796,Chris Rodriguez,16,Sun,14,15,2024-12-15,24-080,WAS,@,NOR,W 20-19,3,3.8,0,0,4,16,RB,RodrCh00
2810,Jordan Whittington,74.1,Thu,14,15,2024-12-12,24-072,LAR,@,SFO,W 12-6,10,15.4,0,0,20,74.1,WR,WhitJo04
2842,Julius Chestnut,59.1,Sun,14,15,2024-12-15,24-050,TEN,NA,CIN,L 27-37,0,0,0,0,13,59.1,RB,ChesJu00
2846,Elijah Higgins,32,Sun,14,15,2024-12-15,24-049,ARI,NA,NWE,W 30-17,24,34.3,0,0,8,32,TE,HiggEl00
2856,Tucker Kraft,17.2,Sun,14,15,2024-12-15,24-042,GNB,@,SEA,W 30-13,57,89.1,0,0,5,17.2,TE,KrafTu00
2867,Tyler Goodson,66.7,Sun,14,15,2024-12-15,24-035,IND,@,DEN,L 13-31,5,6.6,0,0,20,66.7,RB,GoodTy00
2885,Cam Grandy,18.2,Sun,14,15,2024-12-15,24-026,CIN,@,TEN,W 37-27,8,11.6,0,0,4,18.2,TE,GranCa00
2900,Blake Corum,63,Thu,14,15,2024-12-12,24-017,LAR,@,SFO,W 12-6,9,13.8,0,0,17,63,RB,CoruBl00
2950,Brenton Strange,46.4,Sun,14,15,2024-12-15,23-354,JAX,NA,NYJ,L 25-32,69,82.1,0,0,13,46.4,TE,StraBr00
2964,Malik Washington,40,Sun,14,15,2024-12-15,23-346,MIA,@,HOU,L 12-20,40,58.8,0,0,10,40,WR,WashMa00
2996,Rakim Jarrett,14.8,Sun,14,15,2024-12-15,23-326,TAM,@,LAC,W 40-17,7,9.7,0,0,4,14.8,WR,JarrRa00
3008,Xavier Legette,12,Sun,14,15,2024-12-15,23-321,CAR,NA,DAL,L 14-30,23,41.8,0,0,3,12,WR,LegeXa00
3009,Isaiah Williams,4.5,Sun,14,15,2024-12-15,23-321,CIN,@,TEN,W 37-27,0,0,0,0,1,4.5,WR,WillIs03
3022,Davis Allen,11.1,Thu,14,15,2024-12-12,23-313,LAR,@,SFO,W 12-6,15,23.1,0,0,3,11.1,TE,AlleDa02
3023,Jacob Cowing,22.2,Thu,14,15,2024-12-12,23-312,SFO,NA,LAR,L 6-12,4,7.4,0,0,6,22.2,WR,CowiJa00
3039,Rasheen Ali,33.3,Sun,14,15,2024-12-15,23-303,BAL,@,NYG,W 35-14,10,16.9,0,0,7,33.3,RB,AlixRa00
3072,Xavier Gipson,28.6,Sun,14,15,2024-12-15,23-282,NYJ,@,JAX,W 32-25,1,1.7,0,0,8,28.6,WR,GipsXa00
3116,Luke McCaffrey,20,Sun,14,15,2024-12-15,23-257,WAS,@,NOR,W 20-19,12,15.4,0,0,5,20,WR,McCaLu00
3117,Trey Palmer,11.1,Sun,14,15,2024-12-15,23-257,TAM,@,LAC,W 40-17,17,23.6,0,0,3,11.1,WR,PalmTr00
3121,Johnny Wilson,28,Sun,14,15,2024-12-15,23-256,PHI,NA,PIT,W 27-13,23,28.8,0,0,7,28,WR,WilsJo03
3123,Anthony Gould,40,Sun,14,15,2024-12-15,23-253,IND,@,DEN,L 13-31,4,5.3,0,0,12,40,WR,GoulAn00
